unique_id,task_desc,obj_type,verbs,goal_phase,issue_text,learning_text,valid_level,issue_task_id,issue_trial_num,issue_step_range,evidence_task_id,evidence_trial_num,evidence_step_range
311,Your task is to find the animal with the shortest life span. The animals are in the 'outside' location. Focus on the animal with the shortest life span.,animal,focus on,ANSWER,"Agent attempts various actions like 'look at', 'examine', 'take', 'move', and 'eat' to 'focus on' the animal.","The task requires the explicit 'focus on [animal]' action, not indirect interactions.",CANDIDATE,scienceworld_lifespan-shortest-lived_var_2,1,6-10,scienceworld_lifespan-shortest-lived_var_2,1,11-11
312,"Your task is to measure the melting point of chocolate, which is located around the kitchen. First, focus on the thermometer. Next, focus on the chocolate. If the melting point of chocolate is above -10.0 degrees celsius, focus on the orange box. If the melting point of chocolate is below -10.0 degrees celsius, focus on the yellow box. The boxes are located around the kitchen.","substance, container","look around, open, look in",ACQUIRE,"Agent did not immediately find the chocolate, which was inside a closed container.","When an object is not immediately visible, check inside closed containers like the fridge, freezer, or cupboards.",VALID_SAME_TRIAL,scienceworld_measure-melting-point-known-substance_var_2,1,6-7,scienceworld_measure-melting-point-known-substance_var_2,1,8-11
313,"Your task is to measure the melting point of liquid unknown substance J, which is located around the kitchen. First, focus on the thermometer. Next, focus on the liquid unknown substance J. If the melting point of liquid unknown substance J is above 200.0 degrees celsius, focus on the yellow box. If the melting point of liquid unknown substance J is below 200.0 degrees celsius, focus on the purple box. The boxes are located around the kitchen.","thermometer, substance, box",focus,MEASURE,Agent assumes melting point without explicit measurement action.,Explicitly measure the melting point using available tools or actions before making assumptions.,CANDIDATE,scienceworld_measure-melting-point-unknown-substance_var_2,1,4-6,scienceworld_measure-melting-point-unknown-substance_var_2,1,7-7
314,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",room,go,SEARCH,"Agent searched for water in the art studio, which does not contain water.","When searching for water, prioritize rooms like the kitchen or greenhouse.",VALID_SAME_TRIAL,scienceworld_melt_var_1,1,0-13,scienceworld_melt_var_1,1,14-15
315,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,"take, move",ACQUIRE,Agent repeatedly tried invalid 'take' or 'move to inventory' actions for a container.,Always check valid actions for the correct phrasing to move an object to inventory.,VALID_SAME_TRIAL,scienceworld_melt_var_1,2,6-18,scienceworld_melt_var_1,2,19-20
316,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, water source","fill, pour",ACQUIRE,Agent repeatedly tried invalid 'fill' or 'pour' actions to get water into a container.,"To fill a container from a water source, first move the container to the water source.",VALID_NEXT_TRIAL,scienceworld_melt_var_1,2,21-47,scienceworld_melt_var_1,3,45-46
317,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",heat source,activate,PROCEDURE,Agent attempted to activate a broken stove to heat water.,"If a heat source is broken, try an alternative heat source like the oven.",VALID_SAME_TRIAL,scienceworld_melt_var_1,3,40-41,scienceworld_melt_var_1,3,42-48
318,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, heat source",move,PROCEDURE,Agent tried to move a container into a closed oven.,Always open a container or appliance before attempting to place items inside.,VALID_NEXT_TRIAL,scienceworld_melt_var_1,3,42-43,scienceworld_melt_var_1,6,25-26
319,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,"take, move",ACQUIRE,Agent repeatedly tried invalid 'take' or 'move to inventory' actions for a container.,Always check valid actions for the correct phrasing to move an object to inventory.,VALID_SAME_TRIAL,scienceworld_melt_var_1,4,4-47,scienceworld_melt_var_1,4,48-49
320,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, water source","fill, pour",ACQUIRE,Agent repeatedly tried invalid 'fill' or 'pour' actions to get water into a container.,"To fill a container from a water source, first move the container to the water source.",VALID_NEXT_TRIAL,scienceworld_melt_var_1,4,4-47,scienceworld_melt_var_1,6,22-23
321,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",room,go,SEARCH,"Agent attempted to go to the bathroom directly from the hallway, which is not a valid action.",Always check valid actions for room transitions; some rooms require specific door actions.,VALID_SAME_TRIAL,scienceworld_melt_var_1,7,38-39,scienceworld_melt_var_1,7,40-41
322,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",room,go,SEARCH,"Agent attempted to go to the greenhouse directly from the workshop, which is not a valid action.",Always return to the hallway before attempting to enter a different room.,VALID_SAME_TRIAL,scienceworld_melt_var_1,7,48-49,scienceworld_melt_var_1,7,50-51
323,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, water",pour,ACQUIRE,Agent repeatedly tried incorrect 'pour' action syntax for water from toilet into cup.,"To pour water from the toilet into a cup, first move the cup to the toilet, then activate the toilet.",VALID_NEXT_TRIAL,scienceworld_melt_var_2,1,29-46,scienceworld_melt_var_2,3,27-30
324,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,"take, move",ACQUIRE,Agent repeatedly used incorrect 'take' action syntax for a cup from the table.,"Use the 'move [object] to inventory' action to pick up objects, not 'take [object] from [location]'.",VALID_NEXT_TRIAL,scienceworld_melt_var_2,2,13-25,scienceworld_melt_var_2,3,23-24
325,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,move,ACQUIRE,Agent failed to correctly respond to an ambiguous request for moving a cup.,"When prompted with an ambiguous request, enter the corresponding number immediately, without additional text.",VALID_NEXT_TRIAL,scienceworld_melt_var_2,4,29-44,scienceworld_melt_var_2,5,39-40
326,"Your task is to melt water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","water, freezer",freeze,PROCEDURE,Agent repeatedly checked freezer without sufficient time for water to freeze into ice.,"To advance time for freezing, deactivate and reactivate the stopwatch after placing the water in the freezer.",VALID_NEXT_TRIAL,scienceworld_melt_var_2,3,33-48,scienceworld_melt_var_2,6,40-45
327,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the green box. If the trait is recessive, focus on the blue box.","room, container","go to, look in, open",SEARCH,Agent searched irrelevant rooms and containers for information.,"Prioritize rooms and objects directly related to the task description (e.g., living room for books, greenhouse for plants).",VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-known-plant_var_1,1,0-48,scienceworld_mendelian-genetics-known-plant_var_1,2,0-3
328,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the green box. If the trait is recessive, focus on the blue box.","pea seed, seed jar","look at, take, open",SEARCH,Agent repeatedly tried to interact with pea seeds and seed jar without success.,"If direct interaction with an object fails, re-evaluate the strategy and consider alternative actions or objects.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_1,1,14-48,scienceworld_mendelian-genetics-known-plant_var_1,2,18-24
329,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the green box. If the trait is recessive, focus on the blue box.",box,"look at, focus on",ANSWER,Agent looked at green/blue boxes but didn't realize 'focus on' was the required action.,"When task specifies 'focus on' a specific object, use the 'focus on' action directly.",VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-known-plant_var_1,1,28-33,scienceworld_mendelian-genetics-known-plant_var_1,2,24-25
330,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.","seed, flower pot","look at, look in, put",SEARCH,Agent repeatedly looked at objects without looking inside them for information.,"When searching for information, use 'look in' action for containers like seed jars or flower pots.",VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-known-plant_var_2,1,10-13,scienceworld_mendelian-genetics-known-plant_var_2,4,40-41
331,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.",object,look at,SEARCH,Agent attempted to 'look at' a sub-object directly instead of its parent container.,"To inspect sub-objects, first examine the parent object or use 'look in' on the container.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_2,2,24-25,scienceworld_mendelian-genetics-known-plant_var_2,2,22-23
332,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.",drawer,"look at, open",SEARCH,Agent repeatedly tried to 'look at' or 'open' a drawer when the correct action was 'open drawer'.,Pay close attention to valid actions for opening containers; use the exact phrasing provided.,VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_2,3,34-37,scienceworld_mendelian-genetics-known-plant_var_2,3,38-39
333,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.",bee,look at,SEARCH,"Agent attempted to 'look at' a bee directly, which was not a valid action.",Only interact with objects listed in the valid actions or explicitly described as interactable.,VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_2,6,40-41,scienceworld_mendelian-genetics-known-plant_var_2,6,38-39
334,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.",bee,look at,SEARCH,"Agent attempted to 'look at' a bee inside a hive, which was not a valid action.",Focus on the container to inspect its contents; direct interaction with contained objects may not be supported.,VALID_SAME_TRIAL,scienceworld_mendelian-genetics-known-plant_var_2,6,44-45,scienceworld_mendelian-genetics-known-plant_var_2,6,42-43
335,"Your task is to determine whether tall plant height is a dominant or recessive trait in the pea plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.","room, object","go to, look at, look in",SEARCH,Agent repeatedly searched all rooms and objects without finding the required information.,"When explicit information is not found, consider performing actions to generate new information, like planting seeds.",VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-known-plant_var_2,1,0-14,scienceworld_mendelian-genetics-known-plant_var_2,6,48-49
336,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the green box. If the trait is recessive, focus on the blue box.","seed, seed jar",take,ACQUIRE,Agent tried to take seed from seed jar using an invalid action format.,Use the simplified 'take [item]' action when the item is directly visible and not nested in a complex container.,VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_1,1,8-14,scienceworld_mendelian-genetics-unknown-plant_var_1,2,28-29
337,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the green box. If the trait is recessive, focus on the blue box.","seed, flower pot","plant, put",PROCEDURE,Agent used an invalid 'plant' action to place seeds in flower pots.,Use the 'put [seed] in [flower pot]' action to plant seeds in flower pots.,VALID_SAME_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_1,2,32-33,scienceworld_mendelian-genetics-unknown-plant_var_1,2,36-37
338,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the green box. If the trait is recessive, focus on the blue box.","jug, sink, water","fill, take, pour",PROCEDURE,Agent repeatedly tried invalid actions to fill the jug with water from the sink.,"To fill the jug, first 'take jug' to inventory, then 'put jug in sink'. The jug will automatically fill.",VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_1,2,40-48,scienceworld_mendelian-genetics-unknown-plant_var_1,4,44-45
339,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the green box. If the trait is recessive, focus on the blue box.","plant, bee hive","open, close",PROCEDURE,Agent repeatedly looked around and waited for plants to grow without taking action.,Open and close the bee hive to trigger plant growth from seedling to mature plant.,VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_1,2,38-39,scienceworld_mendelian-genetics-unknown-plant_var_1,5,40-41
340,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the green box. If the trait is recessive, focus on the blue box.","bee, flower pot",move,PROCEDURE,Agent failed to select a number for an ambiguous 'move adult bee' request.,"When prompted with ambiguous requests, always enter the corresponding number for the intended action.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_1,5,44-45,scienceworld_mendelian-genetics-unknown-plant_var_1,5,48-49
341,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.","jug, sink","fill, pour",ACQUIRE,Agent repeatedly tries invalid actions to fill jug from sink.,"To fill a jug from a sink, first activate the sink, then put the jug in the sink. The jug will automatically fill.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_2,1,28-40,scienceworld_mendelian-genetics-unknown-plant_var_2,1,41-44
342,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.","seed, seed jar",take,ACQUIRE,Agent repeatedly tries to take seeds from seed jar using invalid syntax.,"To take seeds from a seed jar, use the action 'take [seed name]' directly, as seeds are considered objects in the room.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_2,2,6-12,scienceworld_mendelian-genetics-unknown-plant_var_2,2,13-16
343,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.","seed, flower pot",plant,PROCEDURE,Agent uses invalid 'plant' action instead of 'put' to place seeds in flower pots.,Use the 'put [seed] in [flower pot]' action to plant seeds in flower pots.,VALID_SAME_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_2,2,19-19,scienceworld_mendelian-genetics-unknown-plant_var_2,2,21-24
344,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.",plant,wait,PROCEDURE,Agent repeatedly attempts to use empty action instead of 'wait' to advance plant growth.,"To advance time for plant growth, explicitly use the 'wait' action.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_2,2,26-32,scienceworld_mendelian-genetics-unknown-plant_var_2,2,33-33
345,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.",plant,cross-pollinate,PROCEDURE,Agent attempts to cross-pollinate plants using invalid actions.,Cross-pollination is not a direct action. Open the bee hive and wait for bees to pollinate plants automatically.,VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_2,2,35-37,scienceworld_mendelian-genetics-unknown-plant_var_2,4,30-30
346,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.","seed, seed jar",take,ACQUIRE,Agent repeatedly tries to take seeds from seed jar using invalid syntax.,"To take seeds from a seed jar, use the action 'take [seed name]' directly, as seeds are considered objects in the room.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_2,3,6-12,scienceworld_mendelian-genetics-unknown-plant_var_2,3,13-16
347,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.",plant,wait,PROCEDURE,Agent repeatedly attempts to use empty action instead of 'wait' to advance plant growth.,"To advance time for plant growth, explicitly use the 'wait' action.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_2,3,20-26,scienceworld_mendelian-genetics-unknown-plant_var_2,3,27-27
348,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.",plant,wait,PROCEDURE,Agent repeatedly attempts to use empty action instead of 'wait' to advance plant growth.,"To advance time for plant growth, explicitly use the 'wait' action.",VALID_NEXT_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_2,3,30-36,scienceworld_mendelian-genetics-unknown-plant_var_2,4,20-20
349,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.",plant,cross-pollinate,PROCEDURE,Agent attempts to cross-pollinate plants using invalid actions.,Cross-pollination is not a direct action. Open the bee hive and wait for bees to pollinate plants automatically.,VALID_SAME_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_2,4,26-29,scienceworld_mendelian-genetics-unknown-plant_var_2,4,30-30
350,"Your task is to determine whether blue seed color is a dominant or recessive trait in the unknown E plant. If the trait is dominant, focus on the blue box. If the trait is recessive, focus on the orange box.",plant,wait,PROCEDURE,Agent repeatedly attempts to use empty action instead of 'wait' to advance plant growth.,"To advance time for plant growth, explicitly use the 'wait' action.",VALID_SAME_TRIAL,scienceworld_mendelian-genetics-unknown-plant_var_2,4,32-38,scienceworld_mendelian-genetics-unknown-plant_var_2,4,39-39
351,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.",room,go to,SEARCH,Agent searched for electrical components in the wrong room (art studio).,"Electrical components are typically found in the workshop, not the art studio.",VALID_SAME_TRIAL,scienceworld_power-component_var_1,1,1-15,scienceworld_power-component_var_1,1,30-31
352,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wire, battery",connect,PROCEDURE,Agent attempted to connect a wire without specifying the terminal.,"When connecting wires, specify the terminal (e.g., 'terminal 1') for unpolarized components.",VALID_SAME_TRIAL,scienceworld_power-component_var_1,1,38-39,scienceworld_power-component_var_1,1,41-42
353,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wire, battery, light bulb, switch, nuclear generator","connect, activate",PROCEDURE,"Agent failed to activate the nuclear generator, which is the primary power source.",Ensure the nuclear generator is activated to provide power to the circuit.,VALID_SAME_TRIAL,scienceworld_power-component_var_1,1,48-49,scienceworld_power-component_var_1,1,70-71
354,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wire, battery, light bulb, switch, nuclear generator","connect, activate",PROCEDURE,Agent incorrectly assumed the battery was the primary power source and connected wires to it.,"The nuclear generator is the primary power source; connect the circuit to it, not the battery.",VALID_NEXT_TRIAL,scienceworld_power-component_var_1,1,41-42,scienceworld_power-component_var_1,4,36-37
355,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wire, component",disconnect,RECOVER,"Agent attempted to disconnect wires, but no 'disconnect' action is available.",Wires cannot be disconnected once connected; plan connections carefully to avoid restarting.,CANDIDATE,scienceworld_power-component_var_1,1,54-55,scienceworld_power-component_var_1,1,56-57
356,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.",room,go to,SEARCH,"Agent repeatedly searched for electrical components in the art studio, which does not contain them.","Electrical components are located in the workshop, not the art studio. Go directly to the workshop.",VALID_SAME_TRIAL,scienceworld_power-component_var_1,6,1-100,scienceworld_power-component_var_1,6,101-102
357,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wire, battery, switch","connect, disconnect",PROCEDURE,Attempted to connect a wire terminal that was already connected without explicitly disconnecting it first.,"To disconnect a wire, move the wire to inventory. This implicitly disconnects all its terminals.",VALID_NEXT_TRIAL,scienceworld_power-component_var_2,1,40-40,scienceworld_power-component_var_2,2,40-41
358,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.",switch,connect,PROCEDURE,Attempted to connect a wire to a switch without specifying anode/cathode.,"When connecting to a switch, specify 'anode in switch' or 'cathode in switch'.",VALID_SAME_TRIAL,scienceworld_power-component_var_2,1,44-44,scienceworld_power-component_var_2,1,48-48
359,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.",room,go to,SEARCH,"Explored irrelevant rooms (living room, bedroom, art studio) before finding the workshop.","Prioritize searching rooms likely to contain electrical components, such as the workshop.",VALID_SAME_TRIAL,scienceworld_power-component_var_2,1,4-24,scienceworld_power-component_var_2,1,26-26
360,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","drawer, cupboard","open, look in",SEARCH,Repeatedly attempted to open a drawer in a cupboard without opening the cupboard first.,Open the container (cupboard) before attempting to open or look inside sub-containers (drawer in cupboard).,VALID_SAME_TRIAL,scienceworld_power-component_var_2,3,10-16,scienceworld_power-component_var_2,3,18-22
361,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","battery, wire, switch, light bulb","connect, activate",PROCEDURE,"Incorrectly connected the circuit, resulting in the light bulb remaining off.",Ensure all components are correctly connected in a closed loop: power source anode -> wire -> switch anode -> switch cathode -> wire -> light bulb anode. Light bulb cathode -> power source cathode.,CANDIDATE,scienceworld_power-component_var_2,4,34-48,scienceworld_power-component_var_2,4,34-48
362,"Your task is to turn on the red light bulb. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wire, battery",disconnect,RECOVER,Repeatedly attempted to disconnect components using invalid 'disconnect' actions.,"To disconnect a component, move it to inventory. This implicitly disconnects all its terminals.",VALID_NEXT_TRIAL,scienceworld_power-component_var_2,7,40-48,scienceworld_power-component_var_2,2,40-41
363,"Your task is to turn on the red light bulb by powering it using a nonrenewable power source. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wire, electrical component",connect,PROCEDURE,Attempted to connect wire without specifying terminal.,Always specify both the wire's terminal and the component's terminal when connecting electrical components.,VALID_SAME_TRIAL,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_1,1,30-30,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_1,1,33-33
364,"Your task is to turn on the red light bulb by powering it using a nonrenewable power source. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wire, electrical component",disconnect,RECOVER,Incorrect syntax for disconnecting wires.,"To disconnect a wire, use the 'take <wire>' action, which automatically disconnects it.",VALID_SAME_TRIAL,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_1,1,42-47,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_1,1,48-48
365,"Your task is to turn on the red light bulb by powering it using a nonrenewable power source. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wire, electrical component",take,ACQUIRE,"Taking an already connected wire disconnects it, disrupting the circuit.",Avoid taking wires that are already part of a connected circuit unless intentional disconnection is desired.,VALID_SAME_TRIAL,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_1,2,26-26,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_1,2,27-27
366,"Your task is to turn on the red light bulb by powering it using a nonrenewable power source. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wire, switch",connect,PROCEDURE,Attempted to connect wire to switch using generic terminal names.,"When connecting to a switch, use 'anode' and 'cathode' as terminal names, not 'terminal 1' or 'terminal 2'.",VALID_SAME_TRIAL,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_1,2,16-16,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_1,2,22-22
367,"Your task is to turn on the red light bulb by powering it using a renewable power source. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wind generator, red light bulb, switch, wire","connect, activate",PROCEDURE,"Agent incorrectly connected wind generator directly to red light bulb, bypassing the switch.","Connect the wind generator to the switch, then the switch to the red light bulb, and finally the red light bulb back to the wind generator to form a complete series circuit.",VALID_NEXT_TRIAL,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_2,1,40-43,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_2,2,10-20
368,"Your task is to turn on the red light bulb by powering it using a renewable power source. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wind generator, switch",activate,PROCEDURE,"Agent attempted to activate the wind generator directly, which is not an activatable object.",The wind generator is a passive power source; it does not require activation. Ensure the circuit is complete and the switch is on.,VALID_NEXT_TRIAL,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_2,1,46-46,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_2,2,40-40
369,"Your task is to turn on the red light bulb by powering it using a renewable power source. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.","wire, component",connect,PROCEDURE,Agent repeatedly failed to connect wires due to misunderstanding implicit disconnection mechanics.,"To disconnect a wire, connect it to a new component. The game implicitly disconnects the previous connection when a new one is made.",VALID_NEXT_TRIAL,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_2,1,52-82,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_2,3,40-41
370,"Your task is to turn on the red light bulb by powering it using a renewable power source. First, focus on the red light bulb. Then, create an electrical circuit that powers it on.",wind generator,move,ACQUIRE,Agent attempted to move the wind generator directly to 'outside' without putting it in inventory first.,"To move an object to a different room, first move it to inventory, then go to the new room, and finally move it from inventory to the new room.",VALID_SAME_TRIAL,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_2,7,40-40,scienceworld_power-component-renewable-vs-nonrenewable-energy_var_2,7,43-43
371,"Your task is to determine if aluminum foil is electrically conductive. The aluminum foil is located around the workshop. First, focus on the aluminum foil. If it is electrically conductive, place it in the blue box. If it is electrically nonconductive, place it in the orange box.","aluminum foil, battery, wire, light bulb","connect, disconnect, focus",PROCEDURE,Attempted to test conductivity by building a circuit instead of using 'focus' action.,"The 'focus' action on the target object directly determines its property (e.g., conductivity) as per task instructions.",VALID_NEXT_TRIAL,scienceworld_test-conductivity_var_2,1,34-49,scienceworld_test-conductivity_var_2,2,3-4
372,"Your task is to determine if aluminum foil is electrically conductive. The aluminum foil is located around the workshop. First, focus on the aluminum foil. If it is electrically conductive, place it in the blue box. If it is electrically nonconductive, place it in the orange box.","wire, battery, light bulb",disconnect,RECOVER,"Incorrect syntax for 'disconnect' action, leading to repeated failures.",Review valid actions or previous successful actions to determine correct syntax for 'disconnect' action.,CANDIDATE,scienceworld_test-conductivity_var_2,1,40-49,scienceworld_test-conductivity_var_2,1,40-49
373,"Your task is to determine if unknown substance B is electrically conductive. The unknown substance B is located around the workshop. First, focus on the unknown substance B. If it is electrically conductive, place it in the green box. If it is electrically nonconductive, place it in the blue box.","wire, battery, switch, light bulb, substance","connect, disconnect",PROCEDURE,Agent repeatedly failed to disconnect electrical components due to incorrect action phrasing.,"To disconnect a component, use the action 'disconnect [component name]' (e.g., 'disconnect red wire').",VALID_NEXT_TRIAL,scienceworld_test-conductivity-of-unknown-substances_var_1,1,40-48,scienceworld_test-conductivity-of-unknown-substances_var_1,3,20-21
374,"Your task is to determine if unknown substance B is electrically conductive. The unknown substance B is located around the workshop. First, focus on the unknown substance B. If it is electrically conductive, place it in the green box. If it is electrically nonconductive, place it in the blue box.","wire, battery",connect,PROCEDURE,Agent failed to specify the terminal when connecting an unpolarized wire to a polarized battery.,"When connecting an unpolarized wire to a polarized component, specify the wire's terminal and the component's pole (e.g., 'connect red wire terminal 1 to battery anode').",VALID_SAME_TRIAL,scienceworld_test-conductivity-of-unknown-substances_var_1,6,10-13,scienceworld_test-conductivity-of-unknown-substances_var_1,6,14-15
375,"Your task is to determine if unknown substance B is electrically conductive. The unknown substance B is located around the workshop. First, focus on the unknown substance B. If it is electrically conductive, place it in the green box. If it is electrically nonconductive, place it in the blue box.","wire, switch",connect,PROCEDURE,Agent failed to specify the correct connection point (anode/cathode) for a switch.,Examine components to identify their connection points (anode/cathode for switches). Use 'connect [wire terminal] to [component pole]'.,VALID_SAME_TRIAL,scienceworld_test-conductivity-of-unknown-substances_var_1,6,16-17,scienceworld_test-conductivity-of-unknown-substances_var_1,6,18-21
