unique_id,task_desc,obj_type,verbs,goal_phase,issue_text,learning_text,valid_level,issue_task_id,issue_trial_num,issue_step_range,evidence_task_id,evidence_trial_num,evidence_step_range
269,Find the year that has the most number of matches.,"matches table, year column, tourney_date column","SELECT, GROUP BY, COUNT, ORDER BY, LIMIT, YEAR()",QUERY,Initial query using `year` column returned empty result set.,"Verify table content with COUNT(*) before complex queries. If a column is empty, try alternative columns like `tourney_date` and `YEAR()` function.",VALID_SAME_TRIAL,sql_641,1,5-6,sql_641,1,9-10
270,Find the year that has the most number of matches.,matches table,"SELECT, COUNT",EXPLORE,"Assuming data exists, but the table is empty.",Always verify if a table contains data using `SELECT COUNT(*) FROM table_name` before attempting to query its contents.,VALID_SAME_TRIAL,sql_641,1,1-2,sql_641,1,11-12
271,What are the countries where either English or Dutch is the official language ?,"countrylanguage table, IsOfficial column","WHERE clause, IN operator",REFINE,Incorrectly using 'OR' instead of 'IN' for multiple language conditions.,Use the 'IN' operator for multiple values in a WHERE clause to simplify conditions.,VALID_NEXT_TRIAL,sql_642,1,6-6,sql_642,4,6-6
272,Find the average ranking for each player and their first name.,"tables, columns","SELECT, FROM, JOIN, GROUP BY, AVG",QUERY,Missing FROM clause for aliased tables T1 and T2.,Always include the FROM clause and JOIN conditions when using table aliases in SELECT statements.,VALID_SAME_TRIAL,sql_655,1,14-14,sql_655,1,17-17
273,Find the average ranking for each player and their first name.,"tables, data","SELECT, COUNT",REFINE,Query returned an empty result set due to empty tables.,Verify table contents with COUNT(*) when queries return unexpected empty results.,VALID_NEXT_TRIAL,sql_655,1,17-17,sql_655,4,22-22
274,What are the first names and country codes for players who won both the WTA Championships and the Australian Open?,"matches table, tourney_name column","SELECT, WHERE, LIKE",REFINE,"Incorrect tournament names used in WHERE clause, leading to empty results.",Verify correct tournament names by querying distinct values from the `tourney_name` column.,CANDIDATE,sql_671,1,9-10,sql_671,1,13-14
275,What are the first names and country codes for players who won both the WTA Championships and the Australian Open?,matches table,SELECT,EXPLORE,"Assuming table contains data, but it was empty, causing all queries to fail.",Always verify if a table contains data using `SELECT * FROM table LIMIT N` before complex queries.,CANDIDATE,sql_671,1,15-16,sql_671,1,19-20
276,What are the first names and country codes for players who won both the WTA Championships and the Australian Open?,submission,submit,VERIFY,Attempted to submit a natural language explanation as a SQL query.,Submit only valid SQL queries or use the 'submit' command without arguments for empty results.,VALID_SAME_TRIAL,sql_671,1,23-24,sql_671,1,29-30
277,What are the different addresses that have students living there?,SQL query,SELECT,QUERY,Incomplete SELECT statement causing a syntax error.,Always ensure the SELECT statement is complete with columns or expressions before execution.,VALID_NEXT_TRIAL,sql_673,1,10-11,sql_673,2,6-7
278,What are the different addresses that have students living there?,SQL query,SELECT,QUERY,Incomplete SELECT statement causing a syntax error.,Construct a complete SQL query with all necessary clauses before execution.,VALID_SAME_TRIAL,sql_673,4,2-3,sql_673,4,6-7
279,What are the different addresses that have students living there?,"tables: students, addresses; columns: current_address_id, permanent_address_id, address_id, line_1, line_2, line_3, city, zip_postcode, state_province_county, country","JOIN, UNION, SELECT DISTINCT",QUERY,Initial query did not correctly combine addresses from both current and permanent address IDs.,"To retrieve distinct addresses from two foreign key columns in one table referencing another, use two JOINs with UNION.",VALID_NEXT_TRIAL,sql_673,1,10-11,sql_673,2,6-7
280,What are the descriptions for all the math courses?,"courses table, course_name column","SELECT, WHERE, LIKE",REFINE,"Initial LIKE '%Math%' filter returned unexpected results, indicating a mismatch in course naming.",Verify filtering conditions by inspecting the actual data in the relevant column before assuming matches.,VALID_SAME_TRIAL,sql_677,1,6-6,sql_677,1,10-10
281,"What are the first, middle, and last names, along with the ids, of all students who enrolled in 2 degree programs in one semester?",SQL query,SELECT,QUERY,Empty SELECT statement caused a SQL syntax error.,Always provide a complete and valid SQL statement after the SELECT keyword.,VALID_NEXT_TRIAL,sql_681,1,14-15,sql_681,2,2-3
282,"What are the first, middle, and last names, along with the ids, of all students who enrolled in 2 degree programs in one semester?",Table aliases,"SELECT, FROM",QUERY,Referenced table alias (T1) in SELECT before defining it in FROM clause.,Ensure table aliases are defined in the FROM clause before being used in SELECT or WHERE.,VALID_SAME_TRIAL,sql_681,4,10-11,sql_681,4,14-15
283,"What are the first, middle, and last names, along with the ids, of all students who enrolled in 2 degree programs in one semester?",Column names,"SELECT, JOIN, GROUP BY, HAVING",REFINE,"Used incorrect column names (StuID, FName, MName, LName, ProgID) in the query.",Verify column names using SHOW COLUMNS FROM <table_name> before constructing the query.,VALID_SAME_TRIAL,sql_681,5,10-11,sql_681,5,20-21
284,"What are the first, middle, and last names, along with the ids, of all students who enrolled in 2 degree programs in one semester?","Column names, JOIN condition",JOIN,REFINE,Incorrect column name 'stu_id' in JOIN condition and SELECT clause.,Double-check column names in both tables involved in a JOIN condition using SHOW COLUMNS.,VALID_SAME_TRIAL,sql_681,6,50-51,sql_681,6,58-59
285,"What is the first name, country code, and birth date of the player with the most winner rank points across all matches?","rankings table, ranking_points column","SELECT, MAX, JOIN, ORDER BY, LIMIT",QUERY,"Initial query on 'rankings' table returned empty result set, indicating no data.",Verify table content with COUNT(*) or MAX() before assuming data presence for queries.,VALID_NEXT_TRIAL,sql_688,1,10-10,sql_688,2,20-20
286,"What is the first name, country code, and birth date of the player with the most winner rank points across all matches?","matches table, winner_rank_points column","SELECT, MAX, JOIN, ORDER BY, LIMIT",QUERY,Query on 'matches' table with 'winner_rank_points' returned empty result set.,Check for NULL values in critical columns using `COUNT(*) WHERE column IS NOT NULL` to confirm data availability.,VALID_NEXT_TRIAL,sql_688,2,4-4,sql_688,4,15-15
287,"What is the first name, country code, and birth date of the player with the most winner rank points across all matches?",SQL syntax,SELECT,QUERY,Incomplete SELECT statement caused a SQL syntax error.,"Always complete SQL statements with necessary clauses (e.g., FROM, WHERE) to avoid syntax errors.",VALID_SAME_TRIAL,sql_688,4,11-11,sql_688,4,13-13
288,"What is the first name, country code, and birth date of the player with the most winner rank points across all matches?",Database content,"SELECT, COUNT",VERIFY,No relevant data found in 'matches' or 'rankings' tables to answer the question.,"When data is missing, explicitly state that the information is unavailable in the database.",VALID_NEXT_TRIAL,sql_688,1,14-14,sql_688,4,25-25
289,What are the names of students who have 2 or more likes?,"likes table, student_id column, liked_id column","SELECT, JOIN, GROUP BY, HAVING, COUNT",REFINE,Misinterpretation of 'students who have 2 or more likes' as 'students who like 2 or more others'.,"Correctly interpret 'students who have 2 or more likes' as students who *are liked* by 2 or more others, joining on `T1.ID = T2.liked_id` and counting `T2.student_id`.",VALID_SAME_TRIAL,sql_692,1,14-14,sql_692,1,19-19
290,What are the names of students who have no friends?,"friend table, student_id column, friend_id column","SELECT, UNION, NOT IN",QUERY,Incorrect column names used in subquery for 'friend' table.,Always inspect table schema (SHOW COLUMNS FROM table_name) before referencing columns in queries.,VALID_SAME_TRIAL,sql_696,1,10-10,sql_696,1,14-14
291,What are the country code and first name of the players who won in both tourney WTA Championships and Australian Open?,matches table,"SELECT, COUNT",EXPLORE,Assuming data exists in the 'matches' table for specific tournament names.,Always verify table content with COUNT(*) or SELECT DISTINCT before complex queries.,VALID_SAME_TRIAL,sql_698,1,10-11,sql_698,1,14-15
292,What are the country code and first name of the players who won in both tourney WTA Championships and Australian Open?,SQL query,SELECT,QUERY,Incomplete SQL query leading to syntax error.,Construct full SQL queries before execution to avoid syntax errors.,VALID_SAME_TRIAL,sql_698,3,11-12,sql_698,3,13-14
293,What are the country code and first name of the players who won in both tourney WTA Championships and Australian Open?,SQL query,SELECT,QUERY,Incomplete SQL query leading to syntax error.,Construct full SQL queries before execution to avoid syntax errors.,VALID_SAME_TRIAL,sql_698,7,11-12,sql_698,7,13-14
294,Return the country name and the numbers of languages spoken for each country that speaks at least 3 languages.,"country, countrylanguage tables","SELECT, COUNT, JOIN, GROUP BY, HAVING",QUERY,Using table aliases in SELECT before defining them in FROM/JOIN clauses.,"Define table aliases in FROM/JOIN clauses before referencing them in SELECT, GROUP BY, or HAVING clauses.",VALID_SAME_TRIAL,sql_700,1,6-6,sql_700,1,10-10
295,What is the lowest grade of students who do not have any friends?,"friend table, student_id column, friend_id column","SELECT, UNION, NOT IN",QUERY,"Incorrect column names (ID1, ID2) used in subquery for friend table.",Always verify column names using SHOW COLUMNS FROM <table_name> before querying.,VALID_SAME_TRIAL,sql_703,3,10-11,sql_703,3,14-15
296,What is the lowest grade of students who do not have any friends?,"highschooler table, friend table","SELECT, MIN, NOT IN, UNION",REFINE,"Query returns None, indicating no students without friends, but the agent is unsure if this is correct.",Verify data existence (COUNT(*)) and subquery logic (DISTINCT IDs) to confirm 'None' is the correct answer.,VALID_SAME_TRIAL,sql_703,1,15-16,sql_703,1,21-22
297,What is the total number of people living in the nations that do not use English?,"country, countrylanguage tables, Population, Language columns","SELECT, SUM, JOIN, WHERE, NOT IN",REFINE,"Incorrect aggregation due to multiple languages per country, leading to inflated population sum.","Use a subquery with NOT IN to filter countries based on language, ensuring each country's population is counted once.",VALID_SAME_TRIAL,sql_708,1,10-11,sql_708,1,13-14
298,Give the name of the student with the most likes.,"likes table, highschooler table, liked_id column, ID column","SELECT, JOIN, GROUP BY, ORDER BY, COUNT, LIMIT",QUERY,Incorrect column reference in JOIN condition (T2.ID2 instead of T2.liked_id).,Always verify column names from schema (SHOW COLUMNS FROM table_name) before using them in queries.,VALID_SAME_TRIAL,sql_713,3,10-10,sql_713,3,14-18
299,Give the name of the student with the most likes.,"likes table, highschooler table, liked_id column","SELECT, JOIN, GROUP BY, ORDER BY, COUNT, LIMIT",QUERY,Incorrect aggregation logic for finding the student with the most likes.,"Use a subquery to find the `liked_id` with the maximum count, then join with the `highschooler` table.",VALID_NEXT_TRIAL,sql_713,1,10-10,sql_713,4,10-10
300,What is the best rank of losers across all matches?,"matches table, loser_rank column","SELECT, MIN, WHERE",QUERY,"Querying MIN(loser_rank) from 'matches' returned NULL, indicating no valid ranks.",Verify column data presence with COUNT(column) WHERE column IS NOT NULL before aggregation.,VALID_SAME_TRIAL,sql_715,1,8-10,sql_715,1,11-12
301,What is the best rank of losers across all matches?,"matches table, rankings table, loser_id, player_id, ranking columns","SELECT, MIN, JOIN, WHERE",QUERY,Joining 'matches' and 'rankings' tables and querying MIN(ranking) returned NULL.,"When joins yield no results, count non-NULL values in the joined column to confirm data absence.",VALID_SAME_TRIAL,sql_715,2,6-7,sql_715,2,9-10
302,What is the best rank of losers across all matches?,"qualifying_matches table, loser_rank column","SELECT, MIN, WHERE",QUERY,Querying MIN(loser_rank) from 'qualifying_matches' returned NULL.,Confirm column data presence with COUNT(column) WHERE column IS NOT NULL before aggregation.,VALID_SAME_TRIAL,sql_715,3,5-6,sql_715,3,8-9
303,What is the best rank of losers across all matches?,"matches, rankings, qualifying_matches tables","SELECT, MIN, JOIN",REFINE,No valid loser rank found across multiple tables and join attempts.,"If no data exists for the requested metric after thorough schema exploration, return NULL.",VALID_NEXT_TRIAL,sql_715,1,8-12,sql_715,3,12-13
304,Which cities are in European countries where English is not the official language?,"city, country, countrylanguage tables","SELECT, JOIN, WHERE, DISTINCT",REFINE,Initial query returned duplicate city names due to multiple non-English official languages.,Use DISTINCT keyword to retrieve unique city names when multiple join conditions can lead to duplicates.,VALID_SAME_TRIAL,sql_736,1,18-18,sql_736,1,21-21
305,Which cities are in European countries where English is not the official language?,"countrylanguage table, Language, IsOfficial columns","SELECT, JOIN, WHERE, NOT IN, Subquery",REFINE,"Incorrect filtering logic: filtering for non-English official languages per country, not countries where English is not official.",Use a subquery with NOT IN to filter countries where a specific condition (English as official language) is not met.,VALID_SAME_TRIAL,sql_736,2,14-14,sql_736,2,17-17
306,Return the different descriptions for templates that have been used in a document.,"templates table, ref_template_types table, Template_Details column, Template_Type_Description column","SELECT, JOIN",QUERY,Incorrectly assumed 'Template_Details' was the description column.,Explore related tables (ref_template_types) to identify the correct description column ('Template_Type_Description').,VALID_SAME_TRIAL,sql_737,1,14-15,sql_737,1,20-21
307,Return the different descriptions for templates that have been used in a document.,"SQL query, table aliases","SELECT, JOIN",QUERY,Used an undefined table alias in the SELECT clause.,Ensure all table aliases used in SELECT are correctly defined in the FROM/JOIN clauses.,VALID_SAME_TRIAL,sql_737,4,18-19,sql_737,4,21-22
308,What are the ids of students who both have friends and are liked?,"highschooler table, friend table, likes table, ID column, student_id column, liked_id column","SELECT, JOIN, DISTINCT",QUERY,Query returned duplicate IDs due to multiple joins without DISTINCT.,Use DISTINCT keyword in SELECT clause to retrieve only unique IDs from joined tables.,VALID_SAME_TRIAL,sql_746,2,18-18,sql_746,2,21-21
309,What are the ids of students who both have friends and are liked?,SQL syntax,N/A,EXPLORE,Attempted to execute natural language as SQL query.,Only valid SQL queries can be executed; natural language thoughts should be in 'think' actions.,VALID_SAME_TRIAL,sql_746,4,2-2,sql_746,4,4-4
310,What are the ids of students who both have friends and are liked?,"likes table, student_id column, liked_id column",JOIN,QUERY,"Incorrect join condition for 'liked' students, using student_id instead of liked_id.",Ensure join conditions accurately reflect the relationship: student ID from highschooler should match liked_id in likes table.,VALID_NEXT_TRIAL,sql_746,5,22-22,sql_746,1,19-19
311,Find the first name and country code of the player who did the most number of tours.,"players table, matches table","SELECT, FROM, JOIN",QUERY,Attempted to SELECT from an undefined table alias (T1).,Always define table aliases in the FROM or JOIN clause before referencing them in SELECT.,VALID_SAME_TRIAL,sql_750,1,13-13,sql_750,1,21-21
312,Find the first name and country code of the player who did the most number of tours.,SQL syntax,WITH,QUERY,Incorrect use of WITH clause (CTE) syntax in MySQL.,Use subqueries or temporary tables instead of WITH clause for complex query structuring in MySQL.,VALID_SAME_TRIAL,sql_750,1,15-15,sql_750,1,21-21
313,Find the first name and country code of the player who did the most number of tours.,database content,"SELECT, COUNT",VERIFY,"Proceeded with complex query without verifying data existence, leading to empty result.",Always check if tables contain data using COUNT(*) before constructing complex queries.,VALID_SAME_TRIAL,sql_750,1,21-21,sql_750,1,23-23
314,Find the first name and country code of the player who did the most number of tours.,SQL syntax,N/A,VERIFY,Attempted to submit natural language as a SQL query.,Only submit valid SQL queries or the 'submit' command. Natural language is not a valid SQL action.,VALID_SAME_TRIAL,sql_750,4,15-15,sql_750,4,17-17
315,"Give the name, year of independence, and surface area of the country that has the lowest population.","country table, Population column","SELECT, ORDER BY, LIMIT",QUERY,The query correctly identifies the country with the lowest population but the expected answer is different.,"The current approach of ordering by population and limiting to 1 is correct for finding the lowest population, but the database might contain entries with 0 population that are not considered valid countries.",CANDIDATE,sql_751,1,6-6,sql_751,1,6-6
316,Show all template type codes that are not used by any document.,"ref_template_types, templates, documents tables","SELECT, EXCEPT, JOIN, NOT IN",QUERY,Initial query using EXCEPT did not consider all relevant tables (documents).,Identify all relevant tables for the query by exploring schema or re-evaluating the question.,VALID_SAME_TRIAL,sql_760,1,2-3,sql_760,1,6-7
317,Show all template type codes that are not used by any document.,"ref_template_types, templates, documents tables","SELECT, LEFT JOIN, WHERE, IS NULL",REFINE,Incorrect JOIN conditions and WHERE clause logic led to duplicate and incorrect results.,Use subqueries with NOT IN to filter based on non-existence in related tables for complex exclusion logic.,VALID_SAME_TRIAL,sql_760,1,10-11,sql_760,1,14-15
318,Find the first names of owners living in Virginia and the names of dogs they own.,"owners table, state column","SELECT, WHERE",REFINE,"Incorrect state abbreviation used in WHERE clause, leading to empty result set.",Verify column values using SELECT DISTINCT to ensure correct filtering criteria.,VALID_SAME_TRIAL,sql_764,1,14-14,sql_764,1,18-18
319,Which countries have either English or Dutch as an official language?,"countrylanguage table, IsOfficial column","SELECT, JOIN, WHERE",REFINE,"Missing filter for official languages, leading to incorrect results.",Add `AND T2.IsOfficial = 'T'` to the WHERE clause to filter for official languages.,VALID_NEXT_TRIAL,sql_767,5,2-2,sql_767,6,2-2
320,Find the total ranking points for each player and their first name.,"players table, rankings table","SELECT, JOIN, SUM, GROUP BY",QUERY,SQL syntax error: 'Unknown table 'T1' in field list' due to incomplete query.,Always include the FROM and JOIN clauses when referencing aliased tables in the SELECT statement.,VALID_SAME_TRIAL,sql_770,1,14-14,sql_770,1,17-17
321,Find the total ranking points for each player and their first name.,"players table, rankings table","SELECT, JOIN, SUM, GROUP BY",REFINE,"Query returned empty result set due to empty tables, not incorrect logic.","Verify table data (e.g., using COUNT(*)) when queries return unexpected empty results.",VALID_SAME_TRIAL,sql_770,1,18-18,sql_770,1,21-21
322,Find the total ranking points for each player and their first name.,players table,SUBMIT,VERIFY,Attempted to submit a natural language explanation instead of a SQL query.,"When data is missing, submit a valid SQL query that returns an empty set to indicate unanswerable.",VALID_NEXT_TRIAL,sql_770,3,22-22,sql_770,4,20-20
323,How many players are from each country?,players table,"SELECT, COUNT, GROUP BY",QUERY,Querying an empty 'players' table resulted in an empty result set.,Verify table content with COUNT(*) before complex queries to avoid empty results.,VALID_SAME_TRIAL,sql_771,1,6-7,sql_771,1,10-11
324,How many players are from each country?,"matches table, winner_ioc, loser_ioc, winner_id, loser_id columns","SELECT, UNION ALL, GROUP BY, COUNT, DISTINCT",QUERY,Incorrectly referencing aliased columns 'country_code' and 'player_id' outside of subquery.,"Construct subquery first, aliasing columns, then select from the subquery using the aliases.",VALID_SAME_TRIAL,sql_771,2,14-15,sql_771,2,46-47
325,How many players are from each country?,"matches table, qualifying_matches table","SELECT, UNION ALL, GROUP BY, COUNT, DISTINCT",REFINE,Initial queries on 'players' and 'matches' tables returned empty results.,"Explore all relevant tables (e.g., 'qualifying_matches') for data if primary tables are empty.",VALID_NEXT_TRIAL,sql_771,2,6-7,sql_771,3,14-15
326,"Who is the earliest graduate of the school? List the first name, middle name and last name.","students, transcripts, student_id, transcript_id",JOIN,QUERY,Incorrect join condition between students and transcripts tables.,Do not assume direct foreign key relationships; verify schema for linking tables.,VALID_NEXT_TRIAL,sql_772,1,9-9,sql_772,4,39-39
327,"Who is the earliest graduate of the school? List the first name, middle name and last name.",SQL syntax,SELECT,QUERY,Incomplete SQL query (only 'SELECT').,Always provide a complete SQL statement for execution.,VALID_SAME_TRIAL,sql_772,4,14-14,sql_772,4,39-39
328,"Who is the earliest graduate of the school? List the first name, middle name and last name.","student_enrolment, student_enrolment_courses, enrolment_id",JOIN,QUERY,Incorrect join column 'enrolment_id' between student_enrolment and student_enrolment_courses.,Verify join columns using SHOW COLUMNS FROM to ensure correct foreign key usage.,VALID_SAME_TRIAL,sql_772,7,6-6,sql_772,7,10-10
329,"What is the first, middle, and last name, along with the id and number of enrollments, for the student who enrolled the most in any program?",SQL query,SELECT,QUERY,Attempted to execute an incomplete SQL SELECT statement.,"Always construct and execute a complete SQL query, including all necessary clauses (SELECT, FROM, JOIN, GROUP BY, ORDER BY, LIMIT).",VALID_NEXT_TRIAL,sql_776,1,10-11,sql_776,2,18-18
330,"What is the first, middle, and last name, along with the id and number of enrollments, for the student who enrolled the most in any program?",Table aliases,"SELECT, FROM",QUERY,"Referenced table aliases (T1, T2) without defining them in the FROM clause.","Define table aliases in the FROM clause (e.g., `students AS T1`) before using them in SELECT or WHERE clauses.",VALID_SAME_TRIAL,sql_776,2,12-12,sql_776,2,18-18
331,"What is the first, middle, and last name, along with the id and number of enrollments, for the student who enrolled the most in any program?",Column name,"SELECT, JOIN, GROUP BY",QUERY,Used incorrect column name 'stu_ID' instead of 'student_id'.,Verify column names using `SHOW COLUMNS FROM <table>` before constructing the query to avoid 'Unknown column' errors.,VALID_SAME_TRIAL,sql_776,4,16-16,sql_776,4,28-28
332,How many cities in each district have a population that is above the average population across all cities?,"city table, Population column, District column, Name column","SELECT, COUNT, AVG, GROUP BY, WHERE",QUERY,The initial query correctly identifies cities with above-average population but fails to group them by district.,"To count cities per district with above-average population, use a subquery for AVG(Population) in the WHERE clause and GROUP BY District.",CANDIDATE,sql_781,1,6-6,sql_781,1,6-6
333,What are the names of cities in Europe for which English is not the official language?,"countrylanguage table, IsOfficial column","JOIN, WHERE",REFINE,Incorrectly joining countrylanguage table and filtering for IsOfficial = 'T' and Language != 'English'.,Use a subquery with NOT IN to exclude countries where English is an official language.,VALID_NEXT_TRIAL,sql_782,1,18-18,sql_782,4,20-20
334,What are the names of cities in Europe for which English is not the official language?,SQL syntax,SELECT,QUERY,Incomplete SELECT statement leading to a syntax error.,Ensure SELECT statements are complete with columns and FROM clause.,VALID_SAME_TRIAL,sql_782,4,16-16,sql_782,4,20-20
335,What are the names of the singers who are not French citizens?,"singer table, Citizenship column","SELECT, WHERE",QUERY,Incorrect filtering logic for 'not French' citizenship.,The query `SELECT Name FROM singer WHERE Citizenship != 'French'` does not correctly identify non-French citizens if 'French' is not the exact string in the database or if NULL values exist. Need to verify exact string or use `NOT LIKE` or `NOT IN` with possible variations.,CANDIDATE,sql_785,1,6-7,sql_785,1,6-7
336,What is the first name and country code of the player with the most tours?,"matches table, players table, tourney_id column, winner_id column, loser_id column","SELECT, COUNT, DISTINCT, UNION ALL, GROUP BY, ORDER BY, LIMIT, JOIN",QUERY,"Incorrectly combining winner and loser tour counts, leading to empty result.","Use UNION ALL to combine player_id and tourney_id from both winner and loser roles, then count distinct tourney_id for each player.",CANDIDATE,sql_787,1,10-11,sql_787,1,12-13
337,What is the first name and country code of the player with the most tours?,"matches table, players table, rankings table","SELECT, COUNT",EXPLORE,"Assuming tables contain data without verification, leading to empty results.",Always verify if tables contain data using COUNT(*) before constructing complex queries.,VALID_SAME_TRIAL,sql_787,1,12-13,sql_787,1,14-15
338,What is the first name and country code of the player with the most tours?,submit command,submit,VERIFY,Attempting to submit descriptive text instead of a query result or specific answer format.,"The 'submit' command expects a query result or a specific answer format, not descriptive text.",CANDIDATE,sql_787,2,20-21,sql_787,2,22-23
339,What is the first name and country code of the player with the most tours?,Common Table Expression (CTE),"WITH, SELECT",QUERY,"Attempting to define a CTE in multiple, incomplete steps, causing syntax errors.","Provide the entire SQL query, including CTE definition and final SELECT statement, as a single action.",CANDIDATE,sql_787,2,14-15,sql_787,6,2-3
340,What is the official language used in the country the name of whose head of state is Beatrix.,"countrylanguage table, Language column","SELECT, DISTINCT",REFINE,"Query returned duplicate languages, not distinct official languages.",Use DISTINCT to retrieve unique values when multiple rows might contain the same data.,VALID_SAME_TRIAL,sql_788,1,10-11,sql_788,1,14-15
341,What is the official language used in the country the name of whose head of state is Beatrix.,"countrylanguage table, Language column",SELECT,VERIFY,Misinterpretation of 'the official language' when multiple official languages exist.,"When a question asks for 'the' singular but multiple valid answers exist, consider the most frequent or primary one if context allows.",VALID_NEXT_TRIAL,sql_788,1,16-19,sql_788,2,12-15
342,What are the countries that have greater surface area than any country in Europe?,"country table, SurfaceArea column, Continent column","SELECT, WHERE, MAX, Subquery",REFINE,"Misinterpretation of 'any' in the question, leading to an empty result set.",Interpret 'greater than any' as 'greater than the maximum' when comparing against a set.,CANDIDATE,sql_805,1,6-6,sql_805,6,4-4
343,How is the math course described?,submit command,submit,VERIFY,"Incorrect usage of the `submit` command, leading to SQL syntax errors.","The `submit` command should be used without an argument if the answer is already the last observation, or with the exact answer as a direct argument.",VALID_NEXT_TRIAL,sql_808,1,16-48,sql_808,4,9-10
344,What are the cost and treatment type description of each treatment?,SQL query,SELECT,QUERY,Incomplete SQL query leading to syntax error.,"Construct a complete SELECT statement with columns, FROM, and JOIN clauses.",VALID_NEXT_TRIAL,sql_821,1,10-13,sql_821,2,14-14
345,Which first names are used for professionals or owners but are not used as dog names?,"owners table, professionals table, dogs table, first_name column, name column","SELECT, UNION, EXCEPT, NOT IN",QUERY,Used incorrect column alias 'fname' instead of 'first_name' for owners/professionals tables.,Always verify column names using SHOW COLUMNS FROM <table_name> before querying to avoid 'Unknown column' errors.,VALID_SAME_TRIAL,sql_822,2,2-2,sql_822,2,6-13
346,find the names of loser and winner who played in the match with greatest number of minutes.,matches table,"SELECT, COUNT",EXPLORE,"The `matches` table is empty, preventing query execution.",Always verify table population with COUNT(*) before attempting complex queries.,VALID_SAME_TRIAL,sql_824,1,6-7,sql_824,1,8-9
347,find the names of loser and winner who played in the match with greatest number of minutes.,submit command,submit,VERIFY,Incorrectly using 'submit: [string]' as an SQL query.,"The 'submit' command expects the final answer string directly, not as an SQL statement.",CANDIDATE,sql_824,2,6-7,sql_824,4,10-11
348,What is the program id and the summary of the degree that has the most students enrolled?,"degree_programs table, student_enrolment table","SELECT, JOIN, GROUP BY, COUNT, ORDER BY, LIMIT",QUERY,Incomplete SQL query leading to 'Unknown table' error.,Construct complete SQL queries including FROM and JOIN clauses before execution.,VALID_SAME_TRIAL,sql_833,1,11-12,sql_833,1,17-18
349,Find the name of tourney that has more than 10 matches.,matches table,"SELECT, COUNT, GROUP BY, HAVING",REFINE,"Query returned empty result set due to empty table, not query logic.",Always check if a table is empty using `SELECT COUNT(*) FROM <table_name>` before complex queries.,VALID_SAME_TRIAL,sql_834,1,5-6,sql_834,1,11-12
350,Find the name of tourney that has more than 10 matches.,submission,submit,VERIFY,Attempted to submit natural language instead of a valid SQL command or 'submit'.,Only use 'submit' keyword or a valid SQL query for submission.,VALID_SAME_TRIAL,sql_834,3,17-18,sql_834,3,23-24
351,"What are the population, name and leader of the country with the largest area?","country table, HeadOfState column",SELECT,REFINE,The 'leader' column was not explicitly identified in the schema.,Infer the meaning of columns like 'HeadOfState' to match natural language questions.,CANDIDATE,sql_837,1,4-4,sql_837,1,6-6
352,What is the language spoken by the largest percentage of people in each country?,"country, countrylanguage tables","SELECT, JOIN, Subquery",QUERY,SQL syntax error: 'Unknown table 'T1' in field list' due to missing FROM clause.,Always include the FROM clause with table aliases when referencing columns from multiple tables in SELECT.,CANDIDATE,sql_850,1,10-11,sql_850,1,12-13
353,What is the language spoken by the largest percentage of people in each country?,SQL syntax,"SELECT, WITH",QUERY,SQL syntax error: 'You have an error in your SQL syntax' when attempting to use CTE (WITH clause).,Avoid CTEs if not supported; use subqueries in WHERE clause for complex filtering.,CANDIDATE,sql_850,1,14-15,sql_850,1,16-17
354,What is the language spoken by the largest percentage of people in each country?,SQL query structure,SELECT,QUERY,Repeated SQL syntax error: 'You have an error in your SQL syntax' by only typing 'SELECT'.,"Always provide a complete SQL query, including FROM, WHERE, and JOIN clauses, after planning.",CANDIDATE,sql_850,1,18-19,sql_850,2,8-9
355,"Which owner owns the most dogs? List the owner id, first name and last name.",SQL query,SELECT,QUERY,Incomplete SQL query leading to syntax error.,"Construct a complete SQL query including SELECT, FROM, JOIN, GROUP BY, ORDER BY, and LIMIT clauses.",VALID_NEXT_TRIAL,sql_852,1,10-11,sql_852,2,10-11
356,What is average life expectancy in the countries where English is not the official language?,"countrylanguage table, IsOfficial column","SELECT, AVG, WHERE, JOIN",REFINE,Incorrect WHERE clause logic for 'not official language'.,Use a subquery with NOT IN to exclude countries where English is an official language.,VALID_NEXT_TRIAL,sql_857,1,6-6,sql_857,2,12-12
357,What is the official language spoken in the country whose head of state is Beatrix?,"countrylanguage table, Language column","SELECT, DISTINCT",REFINE,Query returned duplicate languages for official languages.,Use DISTINCT keyword to retrieve unique values when multiple rows match the criteria.,VALID_SAME_TRIAL,sql_862,1,11-11,sql_862,1,14-14
358,What are the names of properties that are either houses or apartments with more than 1 room?,"properties table, ref_property_types table, property_name column, property_type_code column, property_type_description column, room_count column","SELECT, JOIN, WHERE, IN",QUERY,Incorrectly referencing table alias 'T1' before defining it in the FROM clause.,Always define table aliases in the FROM clause before using them in SELECT or WHERE clauses.,VALID_SAME_TRIAL,sql_865,1,12-12,sql_865,1,16-16
359,What are the names of properties that are either houses or apartments with more than 1 room?,"ref_property_types table, property_type_description column","SELECT, JOIN, WHERE, IN",REFINE,Using incorrect or partial string values for property types in the WHERE clause.,Verify exact string values for filtering by querying distinct values from the relevant column.,VALID_SAME_TRIAL,sql_865,1,16-16,sql_865,1,20-20
